ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2017-142615,20/11/2017,BM-11575,Corporate,United States,Montebello,California,TEC-AC-10004803,Technology,Accessories,27.88
CA-2018-142643,15/10/2018,DL-13495,Corporate,United States,Thousand Oaks,California,OFF-LA-10003510,Office Supplies,Labels,152.65
CA-2018-142643,15/10/2018,DL-13495,Corporate,United States,Thousand Oaks,California,FUR-FU-10000087,Furniture,Furnishings,22.72
CA-2016-116260,06/07/2016,BF-10975,Corporate,United States,Vineland,New Jersey,OFF-AR-10003732,Office Supplies,Art,11.12
CA-2018-107517,05/02/2018,FC-14335,Corporate,United States,Torrance,California,OFF-AP-10000275,Office Supplies,Appliances,1640.7
CA-2018-107517,05/02/2018,FC-14335,Corporate,United States,Torrance,California,TEC-PH-10003505,Technology,Phones,371.2
CA-2016-166338,06/12/2016,MP-18175,Home Office,United States,Troy,Ohio,OFF-BI-10002852,Office Supplies,Binders,14.832
CA-2017-123946,12/09/2017,AJ-10795,Corporate,United States,Springfield,Virginia,TEC-AC-10004877,Technology,Accessories,20.7
CA-2017-123946,12/09/2017,AJ-10795,Corporate,United States,Springfield,Virginia,OFF-FA-10002975,Office Supplies,Fasteners,11.34
CA-2017-123946,12/09/2017,AJ-10795,Corporate,United States,Springfield,Virginia,OFF-ST-10000419,Office Supplies,Storage,67.9
CA-2017-123946,12/09/2017,AJ-10795,Corporate,United States,Springfield,Virginia,FUR-CH-10002073,Furniture,Chairs,1059.12
CA-2015-147543,06/07/2015,BC-11125,Home Office,United States,El Cajon,California,FUR-CH-10000155,Furniture,Chairs,478.48
US-2017-159093,09/05/2017,RS-19420,Corporate,United States,Los Angeles,California,OFF-PA-10001260,Office Supplies,Paper,32.04
CA-2017-162110,18/07/2017,NP-18670,Consumer,United States,Phoenix,Arizona,TEC-PH-10001924,Technology,Phones,55.992
US-2017-163461,18/06/2017,BT-11440,Consumer,United States,Frankfort,Illinois,OFF-PA-10003134,Office Supplies,Paper,76.864
CA-2015-101462,20/04/2015,BP-11230,Consumer,United States,Los Angeles,California,FUR-FU-10000409,Furniture,Furnishings,59.92
US-2017-100461,08/01/2017,JO-15145,Corporate,United States,Franklin,Wisconsin,FUR-BO-10002545,Furniture,Bookcases,1565.88
US-2017-100461,08/01/2017,JO-15145,Corporate,United States,Franklin,Wisconsin,OFF-BI-10001460,Office Supplies,Binders,106.05
US-2018-162670,23/12/2018,MF-18250,Corporate,United States,Little Rock,Arkansas,OFF-ST-10001328,Office Supplies,Storage,62.04
US-2018-162670,23/12/2018,MF-18250,Corporate,United States,Little Rock,Arkansas,TEC-PH-10003601,Technology,Phones,494.97
US-2018-162670,23/12/2018,MF-18250,Corporate,United States,Little Rock,Arkansas,OFF-ST-10001522,Office Supplies,Storage,367.96
US-2018-162670,23/12/2018,MF-18250,Corporate,United States,Little Rock,Arkansas,OFF-PA-10001994,Office Supplies,Paper,44.96
US-2018-162670,23/12/2018,MF-18250,Corporate,United States,Little Rock,Arkansas,OFF-EN-10001453,Office Supplies,Envelopes,182.94
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,OFF-PA-10004911,Office Supplies,Paper,28.14
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,OFF-LA-10001404,Office Supplies,Labels,7.38
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,OFF-FA-10001561,Office Supplies,Fasteners,10.9
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,TEC-AC-10001383,Technology,Accessories,274.89
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,OFF-LA-10003190,Office Supplies,Labels,23.04
CA-2018-128965,17/04/2018,PS-18760,Consumer,United States,Los Angeles,California,FUR-CH-10003774,Furniture,Chairs,218.352
CA-2018-138618,01/12/2018,MY-17380,Corporate,United States,San Antonio,Texas,OFF-PA-10000520,Office Supplies,Paper,10.368
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,OFF-BI-10004465,Office Supplies,Binders,12.672
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,TEC-PH-10003555,Technology,Phones,91.96
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,TEC-AC-10000844,Technology,Accessories,254.97
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,TEC-PH-10003187,Technology,Phones,31.984
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,FUR-TA-10003569,Furniture,Tables,2887.056
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,OFF-PA-10003848,Office Supplies,Paper,12.96
US-2017-126452,21/08/2017,SC-20230,Corporate,United States,Los Angeles,California,OFF-PA-10002606,Office Supplies,Paper,47.52
CA-2017-145009,05/12/2017,RF-19345,Corporate,United States,Chicago,Illinois,OFF-LA-10004853,Office Supplies,Labels,11.952
CA-2016-162544,16/12/2016,SG-20080,Consumer,United States,Seattle,Washington,OFF-PA-10004948,Office Supplies,Paper,4.98
CA-2015-124394,17/10/2015,TB-21520,Consumer,United States,Beaumont,Texas,OFF-BI-10003676,Office Supplies,Binders,10.78
CA-2015-124394,17/10/2015,TB-21520,Consumer,United States,Beaumont,Texas,TEC-AC-10001314,Technology,Accessories,119.976
US-2017-121013,05/09/2017,MM-17920,Consumer,United States,Chesapeake,Virginia,OFF-LA-10004545,Office Supplies,Labels,25.06
US-2017-121013,05/09/2017,MM-17920,Consumer,United States,Chesapeake,Virginia,FUR-TA-10003238,Furniture,Tables,1652.94
US-2016-123918,15/10/2016,CG-12520,Consumer,United States,Dallas,Texas,FUR-FU-10004952,Furniture,Furnishings,131.376
US-2016-123918,15/10/2016,CG-12520,Consumer,United States,Dallas,Texas,OFF-PA-10003001,Office Supplies,Paper,5.344
CA-2016-137113,01/12/2016,TW-21025,Home Office,United States,Seattle,Washington,FUR-CH-10001215,Furniture,Chairs,2003.92
CA-2016-137113,01/12/2016,TW-21025,Home Office,United States,Seattle,Washington,OFF-PA-10004255,Office Supplies,Paper,32.4
CA-2016-137113,01/12/2016,TW-21025,Home Office,United States,Seattle,Washington,FUR-TA-10001705,Furniture,Tables,1913.4
CA-2016-137113,01/12/2016,TW-21025,Home Office,United States,Seattle,Washington,OFF-ST-10002554,Office Supplies,Storage,146.73
CA-2016-137113,01/12/2016,TW-21025,Home Office,United States,Seattle,Washington,OFF-PA-10002222,Office Supplies,Paper,114.2
CA-2016-120677,31/05/2016,BD-11320,Consumer,United States,Minneapolis,Minnesota,FUR-CH-10002320,Furniture,Chairs,2567.84
CA-2018-123036,10/09/2018,HA-14905,Consumer,United States,Springfield,Ohio,TEC-AC-10003499,Technology,Accessories,37.056
CA-2018-123036,10/09/2018,HA-14905,Consumer,United States,Springfield,Ohio,TEC-PH-10003580,Technology,Phones,259.896
CA-2018-120222,25/04/2018,LL-16840,Consumer,United States,Los Angeles,California,OFF-PA-10004675,Office Supplies,Paper,19.05
CA-2018-120222,25/04/2018,LL-16840,Consumer,United States,Los Angeles,California,OFF-BI-10000666,Office Supplies,Binders,73.344
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,TEC-PH-10001552,Technology,Phones,95.68
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,OFF-PA-10000673,Office Supplies,Paper,50.96
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,OFF-AR-10000380,Office Supplies,Art,113.94
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,OFF-PA-10003848,Office Supplies,Paper,25.92
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,FUR-FU-10002963,Furniture,Furnishings,20.32
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,TEC-PH-10002447,Technology,Phones,411.98
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,OFF-SU-10004261,Office Supplies,Supplies,34.48
CA-2018-164756,18/09/2018,SS-20140,Corporate,United States,Columbus,Georgia,OFF-PA-10003228,Office Supplies,Paper,244.55
CA-2018-122028,18/08/2018,CK-12205,Consumer,United States,Lakewood,Ohio,OFF-BI-10004817,Office Supplies,Binders,10.782
US-2016-165512,24/05/2016,VS-21820,Consumer,United States,Naperville,Illinois,FUR-CH-10002880,Furniture,Chairs,602.651
US-2016-165512,24/05/2016,VS-21820,Consumer,United States,Naperville,Illinois,OFF-BI-10001249,Office Supplies,Binders,7.656
CA-2016-140557,07/09/2016,TN-21040,Home Office,United States,New York City,New York,TEC-AC-10002402,Technology,Accessories,559.93
US-2018-135013,24/07/2018,HR-14830,Corporate,United States,Huntington Beach,California,TEC-CO-10001449,Technology,Copiers,2399.96
CA-2018-111220,02/09/2018,JS-15595,Corporate,United States,Chicago,Illinois,OFF-FA-10002280,Office Supplies,Fasteners,16
CA-2018-111220,02/09/2018,JS-15595,Corporate,United States,Chicago,Illinois,OFF-AP-10003278,Office Supplies,Appliances,5.588
CA-2018-111220,02/09/2018,JS-15595,Corporate,United States,Chicago,Illinois,OFF-ST-10003994,Office Supplies,Storage,235.92
US-2018-149006,06/12/2018,BN-11470,Corporate,United States,Brentwood,California,OFF-ST-10003221,Office Supplies,Storage,10.68
CA-2018-149468,20/05/2018,AR-10405,Corporate,United States,Trenton,Michigan,OFF-BI-10002225,Office Supplies,Binders,41.28
CA-2017-140249,27/09/2017,SW-20455,Consumer,United States,Seattle,Washington,TEC-PH-10002584,Technology,Phones,1001.584
US-2018-135503,10/12/2018,JE-16165,Corporate,United States,North Charleston,South Carolina,FUR-FU-10002364,Furniture,Furnishings,14.76
CA-2015-126277,13/09/2015,LH-16900,Consumer,United States,Columbus,Ohio,OFF-BI-10004022,Office Supplies,Binders,2.502
US-2018-115301,29/07/2018,VG-21790,Consumer,United States,Seattle,Washington,FUR-BO-10004709,Furniture,Bookcases,115.96
CA-2018-168942,01/08/2018,EM-13960,Consumer,United States,San Francisco,California,OFF-ST-10004340,Office Supplies,Storage,186.54
US-2018-128398,02/05/2018,EM-13825,Corporate,United States,Los Angeles,California,TEC-AC-10001714,Technology,Accessories,159.56
CA-2016-104115,12/06/2016,JH-15910,Consumer,United States,West Palm Beach,Florida,TEC-PH-10002844,Technology,Phones,55.984
CA-2015-142510,22/12/2015,NP-18700,Consumer,United States,Chicago,Illinois,OFF-ST-10000585,Office Supplies,Storage,132.16
CA-2015-142510,22/12/2015,NP-18700,Consumer,United States,Chicago,Illinois,OFF-BI-10002824,Office Supplies,Binders,17.904
CA-2015-142510,22/12/2015,NP-18700,Consumer,United States,Chicago,Illinois,OFF-PA-10001289,Office Supplies,Paper,124.032
CA-2015-124247,16/12/2015,SH-20635,Corporate,United States,Sacramento,California,FUR-CH-10001854,Furniture,Chairs,1403.92
CA-2017-105473,16/04/2017,BM-11785,Consumer,United States,Seattle,Washington,OFF-SU-10003567,Office Supplies,Supplies,28.8
CA-2016-102806,21/05/2016,HG-14965,Corporate,United States,Philadelphia,Pennsylvania,OFF-BI-10001597,Office Supplies,Binders,24.588
CA-2018-121706,26/02/2018,BM-11140,Consumer,United States,Santa Barbara,California,OFF-AP-10003287,Office Supplies,Appliances,356.79
CA-2018-109211,04/04/2018,PS-19045,Home Office,United States,New York City,New York,OFF-EN-10001532,Office Supplies,Envelopes,16.98
CA-2016-134257,16/03/2016,MS-17710,Consumer,United States,Auburn,Alabama,OFF-LA-10003930,Office Supplies,Labels,491.55
CA-2016-134257,16/03/2016,MS-17710,Consumer,United States,Auburn,Alabama,OFF-EN-10003845,Office Supplies,Envelopes,7.38
CA-2016-137925,30/11/2016,JL-15235,Consumer,United States,New York City,New York,OFF-PA-10002659,Office Supplies,Paper,23.66
CA-2016-137925,30/11/2016,JL-15235,Consumer,United States,New York City,New York,FUR-BO-10001608,Furniture,Bookcases,681.408
CA-2017-140046,28/07/2017,KM-16660,Consumer,United States,Los Angeles,California,OFF-LA-10000305,Office Supplies,Labels,18.9
CA-2017-140382,23/06/2017,RD-19900,Consumer,United States,San Francisco,California,OFF-ST-10003638,Office Supplies,Storage,93.68
CA-2017-140382,23/06/2017,RD-19900,Consumer,United States,San Francisco,California,OFF-LA-10001934,Office Supplies,Labels,21.93
CA-2017-140382,23/06/2017,RD-19900,Consumer,United States,San Francisco,California,TEC-PH-10003012,Technology,Phones,862.344
CA-2017-140382,23/06/2017,RD-19900,Consumer,United States,San Francisco,California,OFF-PA-10001019,Office Supplies,Paper,19.98
CA-2015-164182,14/07/2015,ST-20530,Consumer,United States,Philadelphia,Pennsylvania,TEC-PH-10002070,Technology,Phones,13.494
CA-2015-164182,14/07/2015,ST-20530,Consumer,United States,Philadelphia,Pennsylvania,TEC-PH-10002583,Technology,Phones,23.988
CA-2015-164182,14/07/2015,ST-20530,Consumer,United States,Philadelphia,Pennsylvania,FUR-FU-10001057,Furniture,Furnishings,31.984
CA-2015-164182,14/07/2015,ST-20530,Consumer,United States,Philadelphia,Pennsylvania,OFF-AR-10001044,Office Supplies,Art,41.584
CA-2018-137365,30/11/2018,BP-11095,Corporate,United States,El Paso,Texas,TEC-AC-10001767,Technology,Accessories,95.976
CA-2017-129847,02/09/2017,TA-21385,Home Office,United States,Chicago,Illinois,FUR-FU-10000277,Furniture,Furnishings,84.272
CA-2015-126963,15/06/2015,PS-18760,Consumer,United States,El Paso,Texas,OFF-PA-10001952,Office Supplies,Paper,36.544
CA-2017-125094,05/11/2017,NP-18700,Consumer,United States,Seattle,Washington,TEC-AC-10004420,Technology,Accessories,479.72
CA-2018-107132,26/06/2018,SC-20260,Corporate,United States,New York City,New York,OFF-BI-10001071,Office Supplies,Binders,102.368
CA-2018-107132,26/06/2018,SC-20260,Corporate,United States,New York City,New York,OFF-SU-10002503,Office Supplies,Supplies,28.4
CA-2018-107132,26/06/2018,SC-20260,Corporate,United States,New York City,New York,OFF-ST-10001490,Office Supplies,Storage,713.88
CA-2018-107132,26/06/2018,SC-20260,Corporate,United States,New York City,New York,OFF-PA-10003790,Office Supplies,Paper,68.52
CA-2016-139248,25/07/2016,RD-19930,Consumer,United States,Los Angeles,California,TEC-PH-10004094,Technology,Phones,623.96
CA-2015-148369,23/09/2015,TH-21115,Corporate,United States,Newark,Delaware,OFF-BI-10004876,Office Supplies,Binders,11.12
CA-2017-106243,30/09/2017,GM-14680,Consumer,United States,New York City,New York,FUR-BO-10003034,Furniture,Bookcases,523.92
CA-2016-126466,09/11/2016,JO-15550,Home Office,United States,Roseville,California,OFF-FA-10000490,Office Supplies,Fasteners,2.48
CA-2016-130365,25/04/2016,ZC-21910,Consumer,United States,Aurora,Illinois,OFF-ST-10002574,Office Supplies,Storage,221.024
CA-2016-130365,25/04/2016,ZC-21910,Consumer,United States,Aurora,Illinois,FUR-CH-10003535,Furniture,Chairs,128.058
CA-2018-143021,19/11/2018,AP-10720,Home Office,United States,New York City,New York,OFF-BI-10001628,Office Supplies,Binders,58.408
CA-2018-143021,19/11/2018,AP-10720,Home Office,United States,New York City,New York,FUR-TA-10001676,Furniture,Tables,79.974
CA-2016-161767,20/11/2016,GK-14620,Corporate,United States,Dallas,Texas,TEC-MA-10002790,Technology,Machines,479.988
CA-2016-129917,02/10/2016,HM-14980,Consumer,United States,Los Angeles,California,OFF-BI-10001757,Office Supplies,Binders,11.808
CA-2016-129917,02/10/2016,HM-14980,Consumer,United States,Los Angeles,California,OFF-BI-10004828,Office Supplies,Binders,53.568
CA-2016-129917,02/10/2016,HM-14980,Consumer,United States,Los Angeles,California,TEC-PH-10000369,Technology,Phones,503.96
CA-2016-115420,25/04/2016,LS-16945,Corporate,United States,Los Angeles,California,OFF-EN-10003862,Office Supplies,Envelopes,21.34
CA-2017-157588,14/07/2017,AR-10570,Consumer,United States,Columbus,Georgia,OFF-BI-10003963,Office Supplies,Binders,36.4
CA-2017-157588,14/07/2017,AR-10570,Consumer,United States,Columbus,Georgia,FUR-FU-10004848,Furniture,Furnishings,51.75
CA-2016-167255,27/09/2016,RH-19510,Home Office,United States,San Francisco,California,OFF-ST-10001328,Office Supplies,Storage,15.51
CA-2016-167255,27/09/2016,RH-19510,Home Office,United States,San Francisco,California,OFF-PA-10002377,Office Supplies,Paper,146.82
CA-2016-167255,27/09/2016,RH-19510,Home Office,United States,San Francisco,California,OFF-PA-10003441,Office Supplies,Paper,12.96
CA-2018-162096,10/11/2018,TB-21190,Home Office,United States,Riverside,California,OFF-AR-10002221,Office Supplies,Art,7.8
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,OFF-EN-10001509,Office Supplies,Envelopes,10.2
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,OFF-AR-10003338,Office Supplies,Art,22.32
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,OFF-BI-10004728,Office Supplies,Binders,24.1
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,TEC-AC-10000358,Technology,Accessories,75.98
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,OFF-BI-10002764,Office Supplies,Binders,6.46
CA-2017-157161,16/07/2017,JD-15895,Corporate,United States,Columbia,South Carolina,OFF-PA-10001461,Office Supplies,Paper,60.12
CA-2016-110765,16/10/2016,MP-17965,Corporate,United States,New York City,New York,TEC-PH-10004165,Technology,Phones,824.97
CA-2017-163937,10/01/2017,JB-16000,Consumer,United States,Longview,Washington,FUR-FU-10000010,Furniture,Furnishings,24.85
CA-2018-153822,19/09/2018,AB-10105,Consumer,United States,Phoenix,Arizona,OFF-ST-10000321,Office Supplies,Storage,12.624
CA-2018-153822,19/09/2018,AB-10105,Consumer,United States,Phoenix,Arizona,TEC-AC-10000109,Technology,Accessories,89.584
CA-2018-153822,19/09/2018,AB-10105,Consumer,United States,Phoenix,Arizona,TEC-PH-10002415,Technology,Phones,471.92
CA-2018-153822,19/09/2018,AB-10105,Consumer,United States,Phoenix,Arizona,OFF-BI-10001460,Office Supplies,Binders,18.18
CA-2018-146185,15/09/2018,CC-12145,Consumer,United States,Houston,Texas,OFF-AR-10002987,Office Supplies,Art,31.744
CA-2016-112144,28/06/2016,CY-12745,Corporate,United States,Gilbert,Arizona,OFF-LA-10000443,Office Supplies,Labels,5.904
CA-2016-112144,28/06/2016,CY-12745,Corporate,United States,Gilbert,Arizona,FUR-FU-10004306,Furniture,Furnishings,621.76
US-2017-119298,25/11/2017,EP-13915,Consumer,United States,Jonesboro,Arkansas,TEC-PH-10002564,Technology,Phones,59.98
CA-2018-155159,25/11/2018,DL-13315,Consumer,United States,Atlanta,Georgia,OFF-PA-10003724,Office Supplies,Paper,48.87
CA-2018-149076,14/01/2018,SO-20335,Consumer,United States,Los Angeles,California,OFF-PA-10000483,Office Supplies,Paper,154.9
CA-2015-146990,07/11/2015,BP-11095,Corporate,United States,New York City,New York,OFF-FA-10000611,Office Supplies,Fasteners,5.92
CA-2015-146990,07/11/2015,BP-11095,Corporate,United States,New York City,New York,OFF-PA-10000246,Office Supplies,Paper,30.18
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,OFF-BI-10004728,Office Supplies,Binders,24.1
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,TEC-PH-10002365,Technology,Phones,8.78
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,OFF-AP-10002457,Office Supplies,Appliances,376.74
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,OFF-BI-10000320,Office Supplies,Binders,29.52
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,OFF-AR-10004999,Office Supplies,Art,11.96
CA-2017-116526,01/09/2017,JA-15970,Consumer,United States,Detroit,Michigan,OFF-BI-10001116,Office Supplies,Binders,26.4
